source_id,ra,dec,classification,phot_variable_fundam_freq1,mean,peak_to_peak_g,r21_g,phi21_g,num_harmonics_for_p1
4.65967E+18,87.7638843,-66.78567961,RRLYR,3.176994402,19.06867787,0.532606998,0.229816338,4.553173354,3
4.65967E+18,87.73296244,-66.73418221,RRLYR,1.606825789,19.1609708,0.469216133,0.395412051,4.154028968,4
4.65967E+18,87.82048171,-66.62497734,RRLYR,1.745882985,19.04965613,0.722809694,0.410329702,4.136410008,4
4.65967E+18,87.42629946,-66.62093985,RRLYR,3.137116342,19.0808566,0.498208415,0.233356779,4.698545969,4
4.65969E+18,89.33342669,-66.88949031,RRLYR,1.735830895,19.30937011,0.291789906,0.280355291,4.540638428,2
4.65969E+18,89.91316075,-66.9259922,RRLYR,1.82969779,19.24199923,0.451220227,0.461418767,4.306880546,4
4.65969E+18,89.62581232,-66.84314163,RRLYR,2.756453249,18.97334356,0.38996656,0.093760355,4.899309543,3
4.65969E+18,89.47137282,-66.7429997,RRLYR,2.778729634,19.16930205,0.475382895,0.182344432,4.943005451,4
4.65969E+18,89.38913565,-66.74245173,RRLYR,1.952155937,18.81710007,0.977371831,0.404436366,3.879433481,4
4.6597E+18,89.115642,-66.95702474,RRLYR,2.797278003,19.1208935,0.379386242,0.153701986,5.27464448,2
4.6597E+18,89.01193879,-66.79187238,RRLYR,2.045163904,19.23580306,1.151877047,0.441513806,3.891319823,8
4.6597E+18,88.63840205,-66.72329365,RRLYR,1.561560965,18.9570861,0.564864827,0.449159172,4.164303435,4
4.65971E+18,88.99964448,-66.72897982,RRLYR,1.710713735,19.06704573,0.438744008,0.400377319,4.097308027,4
4.65971E+18,89.18756788,-66.6960254,RRLYR,1.772730224,19.20928176,0.93122769,0.449382867,3.984373272,5
4.65971E+18,89.0335969,-66.61198267,RRLYR,3.007030468,19.22148384,0.413040936,0.090068122,5.088416714,3
4.65971E+18,88.91833926,-66.65635742,RRLYR,1.65231324,19.11693945,0.691531387,0.47912726,3.99514471,6
4.65971E+18,88.83015863,-66.51158993,RRLYR,2.795839353,19.2075078,0.365558048,0.126704931,4.537440761,3
4.65971E+18,89.91063964,-66.72016478,RRLYR,1.652878824,19.15435123,0.57986204,0.441517461,4.055015806,5
4.65971E+18,89.91032593,-66.72844267,RRLYR,1.798002844,19.20865608,0.941448349,0.461047754,3.924162955,6
4.65971E+18,89.71078156,-66.73712476,RRLYR,3.336985024,19.36109311,0.35531019,0.096545533,4.917672147,2
4.65972E+18,89.87142555,-66.65014621,RRLYR,2.684490219,19.18979599,0.428173106,0.075127226,5.822345913,3
4.65972E+18,89.76843396,-66.59170602,RRLYR,2.071769261,19.35911329,0.765584394,0.508516791,4.127795925,4
4.65972E+18,89.51624486,-66.62295545,RRLYR,1.82002396,19.16353803,0.825317898,0.378547287,4.058668084,4
4.65972E+18,89.34093697,-66.59703844,RRLYR,2.881673801,19.19998939,0.380203756,0.113686817,4.819040913,3
4.65972E+18,89.84327231,-66.55734885,RRLYR,1.744141335,19.07555612,0.600896672,0.385133438,4.026923194,4
4.65972E+18,89.76404808,-66.5209056,RRLYR,1.594078584,19.00610376,0.318907505,0.332130116,4.463883638,3
4.65972E+18,89.75192684,-66.49652785,RRLYR,1.292617699,18.82627206,0.477421723,0.432762635,4.338859689,4
4.65973E+18,89.60368803,-66.4058517,RRLYR,1.940898854,19.37762578,1.152744567,0.4901115,3.929302202,7
4.65973E+18,89.58809414,-66.34345028,RRLYR,1.981700162,19.24432905,0.850106873,0.490142295,3.801165903,5
4.65973E+18,89.5257603,-66.33804265,RRLYR,1.577932959,16.00535699,0.464482584,0.435279207,4.245121165,6
4.65973E+18,89.05409464,-66.39552794,RRLYR,1.391374271,18.84752026,0.515401209,0.426324353,4.368200001,5
4.65974E+18,88.75771946,-66.36563119,RRLYR,1.669827714,18.98445601,1.097036287,0.493939715,3.954595422,7
4.65974E+18,88.97108343,-66.20551352,RRLYR,2.768425636,19.0714103,0.413507556,0.118442614,4.840694275,2
4.65975E+18,88.89271636,-66.21719504,RRLYR,1.4885513,18.95384922,0.65726793,0.464425247,4.399073585,5
4.65975E+18,88.36896527,-66.69947939,RRLYR,1.95213682,19.20594393,1.013953524,0.347575244,3.658390782,5
4.65975E+18,88.22731112,-66.64240479,RRLYR,3.598052249,19.22030139,0.388270005,0.164764697,4.439267689,2
4.65975E+18,88.42711226,-66.63003442,RRLYR,1.371539964,18.697069,0.583609979,0.473359034,4.202749616,5
4.65975E+18,88.34438885,-66.5790567,RRLYR,1.757240814,19.12811588,0.85435212,0.455122895,3.889699837,6
4.65975E+18,88.17310996,-66.67190046,RRLYR,1.513089203,19.00194218,0.610510616,0.458485002,4.027772147,5
4.65975E+18,87.99074836,-66.59703568,RRLYR,2.900454891,19.0253499,0.525837962,0.201889895,4.573965645,3
4.65975E+18,87.93658919,-66.56126276,RRLYR,1.44148183,18.80377456,0.661360809,0.460696345,4.193941754,4
4.65976E+18,88.46722766,-66.59530499,RRLYR,2.82099595,19.21093002,0.378783734,0.13058039,5.166419626,3
4.65976E+18,88.44227348,-66.46137217,RRLYR,2.597991376,18.960451,0.389690549,0.15716003,4.528913753,3
4.65976E+18,88.58061229,-66.4623372,RRLYR,1.532903342,19.01637872,0.672551145,0.487102494,4.156083264,4
4.65976E+18,88.37770391,-66.39726544,RRLYR,1.798207424,18.98689273,0.565029,0.368135093,3.908430723,4
4.65976E+18,88.02242943,-66.38999743,RRLYR,2.954229689,18.98749065,0.400184486,0.153857736,4.692957432,3
4.65976E+18,88.01558344,-66.36835487,RRLYR,1.676424808,19.10688425,0.781780353,0.440255361,3.981634763,6
4.65976E+18,87.91742564,-66.31836453,RRLYR,2.166961132,19.3149948,1.089984977,0.463395534,3.914083468,7
4.65977E+18,87.83822589,-66.5995589,RRLYR,1.560554626,18.97367582,0.680014276,0.428232043,3.999532076,5
4.65977E+18,87.72618051,-66.57495456,RRLYR,1.723666431,19.106746,0.786786504,0.458113612,4.024545964,6
4.65977E+18,87.82859357,-66.47733489,RRLYR,2.982120473,18.98743127,0.406740272,0.147155689,4.809924534,4
4.65977E+18,87.64873088,-66.4710376,RRLYR,1.748448507,19.19247871,0.721982423,0.537568339,4.045539542,4
4.65977E+18,87.6416337,-66.4265454,RRLYR,1.742626499,19.29857593,0.862757634,0.436524952,3.981300328,5
4.65977E+18,87.52478502,-66.44774436,RRLYR,1.715440147,19.01260777,0.749970408,0.511737509,4.046753593,6
4.65977E+18,87.32752828,-66.43436027,RRLYR,1.634371669,19.02625979,0.646990683,0.474748739,4.117219588,5
4.65977E+18,87.23556346,-66.42469791,RRLYR,2.121046404,19.3184948,1.167318634,0.477824494,3.876833475,5
4.65977E+18,87.25973556,-66.39098581,RRLYR,1.199362821,17.22288575,0.19916034,0.41585854,4.453252441,5
4.65977E+18,87.42541219,-66.35752521,RRLYR,1.697649399,19.299223,0.710964808,0.507136387,4.186105462,5
4.65978E+18,87.37219805,-66.24993382,RRLYR,1.819873324,19.22896748,0.560207708,0.479878406,4.45543099,4
4.65978E+18,88.58838667,-66.39010969,RRLYR,3.018202124,19.11421137,0.470385081,0.231748855,4.781339529,2
4.65978E+18,88.29001002,-66.35783719,RRLYR,3.617230653,19.15755591,0.452014696,0.205591362,4.584669574,4
4.65979E+18,88.30751897,-66.24579507,RRLYR,1.512962995,18.88866265,0.616440885,0.47336621,4.223852719,4
4.65979E+18,87.92354562,-66.23305493,RRLYR,1.671059484,19.28507309,0.606093753,0.453745618,4.133070465,4
4.65979E+18,88.16026473,-66.18786631,RRLYR,1.731385579,18.91921459,0.659578981,0.398973301,3.941804991,4
4.65979E+18,88.22793547,-66.18815651,RRLYR,1.877369645,19.45152118,0.224099847,0.307404496,4.604435089,2
4.65979E+18,88.56379584,-66.16902675,RRLYR,1.803631386,19.125486,0.619440152,0.397129134,3.981223251,4
4.65979E+18,88.48471093,-66.13943349,RRLYR,2.843541202,19.05516609,0.379731298,0.109018712,4.825772666,3
4.65979E+18,88.26664581,-66.13903012,RRLYR,2.070504435,19.11840172,1.169083079,0.474969849,3.852017951,7
4.65979E+18,88.57019491,-66.09571491,RRLYR,1.638858453,19.06292365,0.783554287,0.506622098,4.247960762,4
4.6598E+18,87.8460033,-66.21910683,RRLYR,2.341979421,19.03151428,0.398932726,0.087475591,5.369241379,3
4.6598E+18,87.69902133,-66.13529604,RRLYR,1.891961551,19.37219772,0.797351155,0.484971613,4.18407603,4
4.6598E+18,87.69167135,-66.11391121,RRLYR,3.220200953,19.03760308,0.371943752,0.080971554,4.540004529,3
4.6598E+18,87.61866768,-66.12168769,RRLYR,1.836064458,19.21847524,0.917371258,0.501389329,3.988321336,5
4.6598E+18,87.63481348,-66.09144096,RRLYR,3.215164969,19.19386063,0.523924395,0.195328948,4.965412025,3
4.6598E+18,87.76357547,-66.11580402,RRLYR,3.024497406,19.19581581,0.349155823,0.131672042,5.313711311,3
4.6598E+18,87.85582533,-66.06018029,RRLYR,1.567686319,19.06239826,0.37696718,0.423043781,4.3785863,4
4.65981E+18,87.77122125,-66.01130934,RRLYR,1.381002196,19.0148453,0.18755246,0.372758394,4.085473214,2
4.65982E+18,86.99133823,-67.0031706,RRLYR,1.694756689,19.52721634,0.74727972,0.460211633,4.020799647,4
4.65982E+18,86.86005394,-67.01994662,RRLYR,1.7612626,19.50788203,0.823458962,0.556485846,4.069250028,5
4.65983E+18,86.86374172,-66.83700154,RRLYR,2.164034454,19.28842516,1.031635026,0.442087711,3.931034198,4
4.65983E+18,86.59765331,-66.79628616,RRLYR,3.734363105,19.13445072,0.460377349,0.31209464,5.066948037,2
